ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
Wine,Australia Wine,Australia White Wine,AUSTRALIA,495705,SAUVIGNON BLANC - ARTAN RESERVE LIMESTONE COAST,858147005019,0.75,1,13.5,13.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,498824,RED ROOSTER - CHARDONNAY 15,681246800083,0.75,1,13.5,12.99,0
Beer,Import Beer,Europe Beer,GERMANY,517987,WARSTEINER - DOUBLE HOPPED TALL CAN,4000856008669,0.5,1,4.8,2.39,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,53017,SOMMET ROUGE,58976055050,4,1,12,28.99,0
Wine,Chile Wine,Chile White Wine,CHILE,542472,SAUVIGNON BLANC-  LEYDA VALLEY RESERVA,7808734200184,0.75,1,13.5,13.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,558239,MERLOT - DUCKHORN NAPA 2013,669576018385,0.75,1,14.5,60.99,0
Wine,France Wine,France Champagne Wine,FRANCE,578955,LIEBART REGNIER - CHARDONNAY BRUT,3584642120618,0.75,1,12,52.99,0
Wine,Canada - BC,Canada - BC Ice Wine,CANADA,586131,GEHRINGER - SIGNATURE CABERNET FRANC ICEWINE BOX 14,623871030077,0.375,1,11.5,45.99,8
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,ITALY,601484,AMARO - MONTENEGRO,8000330012317,0.75,1,23,36.49,NA
Wine,Italy Wine,Italy Red Wine,ITALY,615146,PUGLIA PRIMITIVO - ETIKE 2014,8057288140876,0.75,1,12.5,17.49,0
Wine,Spain Wine,Spain Red Wine,SPAIN,618355,CARINENA GRAN RESERVA - MONASTERIO DE LAS VINAS 2005,814095060425,0.75,1,13,17.99,0
Spirits,Vodka,Straight Vodka,FRANCE,644450,GREY GOOSE - MARTINI GIFT PACK,80480005368,0.75,1,40,52.99,NA
Spirits,Liqueurs,Fruit Liqueurs,UNITED STATES OF AMERICA,659979,SMIRNOFF - ELECTRIC APPLE,82000777168,0.75,1,15,19.49,NA
Beer,Import Beer,Europe Beer,SPAIN,677310,ESTRELLA DAMM INEDIT,8410793333179,0.75,1,5,6.49,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,69658,SHIRAZ - TAIL SPIN LANGHORNE CREEK,9343387000180,0.75,1,14,10.07,0
Wine,Chile Wine,Chile Red Wine,CHILE,71886,PUENTE ALTA RED - ROTHSCHILD CONCHA Y TORO ALMAVIVA 2013,3258691520476,1.5,1,15,359.99,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,743492,BLACK CELLAR - CABERNET SAUVIGNON TEMPRANILLO,48162015005,3,1,12.5,26.49,2
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,744623,PINOT NOIR - CHERRY TART 2014,896599002170,0.75,1,14.3,31.99,0
Wine,Italy Wine,Italy White Wine,ITALY,758151,SICILIA PINOT GRIGIO - SANTA CRISTINA,8001935002574,0.75,1,12.5,13.49,0
Beer,Import Beer,USA Beer,UNITED STATES OF AMERICA,768713,STONE BREWING - STONE CALI-BELGIQUE,636251860003,0.65,1,6.9,7.99,NA
Spirits,Rum,Spiced Rum,UNITED STATES OF AMERICA,777888,SAILOR JERRY - SPICED NAVY,83664869121,0.375,1,46,15.99,NA
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,785212,MALBEC - TINTONEGRO MENDOZA UCO VALLEY 2013,89419005516,0.75,1,14,19.49,0
Wine,Italy Wine,Italy White Wine,ITALY,801266,VIN SANTO SANT ANTIMO - ALTESINO 2009,662255750019,0.375,1,16,41.99,1
Wine,Italy Wine,Italy Red Wine,ITALY,802744,BRUNELLO DI MONTALCINO - POGGIO SAN POLO 08/09/10,8021903291076,0.75,1,15,63.99,0
Wine,France Wine,France Red Wine,FRANCE,851667,CHAMBOLLE MUSIGNY 1ER - COMTE GEORGES DE VOGUE 2013,3760012992638,0.75,1,12.3,279.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,85670,TREE - HOPHEAD IPA,624524203060,0.355,6,5.6,11.99,NA
Wine,Italy Wine,Italy White Wine,ITALY,858662,VIN SANTO DEL CHIANTI - RUFFINO SERELLE 10/11,8001660132737,0.375,1,16,23.99,4
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,881524,SHIRAZ - SPRING SEED SCARLET RUNNER MCLAREN VALE ORGANIC 14,9332061000097,0.75,1,14.5,21.99,0
Wine,Portugal Wine,Portugal Red Wine,PORTUGAL,888453,SETUBAL - ERMELINDA FREITAS MONTE DA BAIA,5608527002054,0.75,1,13.5,11.29,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,923318,MOLSON - CANADIAN CAN,56327073272,0.355,15,5,21.49,NA
Wine,USA Wine,USA Sparkling Wine,UNITED STATES OF AMERICA,924449,BAREFOOT - BUBBLY PINOT GRIGIO,85000016046,0.75,1,13,12.79,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,94052,GLENMORANGIE - 10 YEAR OLD THE ORIGINAL,5010494921915,0.75,1,40,65.99,NA
Wine,France Wine,France Red Wine,FRANCE,96990,PAY D'OC CABERNET SAUVIGNON - DAVID KINOR KOSHER MEVUSHAL 14,3760180470617,0.75,1,13.5,18.49,0
Wine,Spain Wine,Spain Red Wine,SPAIN,356386,RIOJA CRIANZA - VINA REAL,8410591002468,0.75,1,13.5,22.29,0
Refreshment Beverages,Cider,Domestic Cider,CANADA,42382,BC TREE FRUITS CIDER - BROKEN LADDER APPLES & HOPS TALL CAN,626990218173,0.473,4,6,10.99,NA
Beer,Import Beer,USA Beer,UNITED STATES OF AMERICA,641167,LAGUNITAS - IPA,723830000094,0.355,6,5.7,14.49,NA
Spirits,Liqueurs,Cream/Dairy Liqueurs,IRELAND,108357,CAROLANS - IRISH CREAM,5011026105292,0.75,1,17,21.49,NA
Wine,France Wine,France Red Wine,FRANCE,121483,CHATEAU HAUT BRION 2008,,0.75,1,13,799,0
Spirits,Liqueurs,Fruit Liqueurs,ITALY,144071,BARBIERE - APEROL APERITIVO,86785900001,0.75,1,11,21.99,2
Wine,Canada - BC,Canada - BC Red Wine,CANADA,154559,NK'MIP - MERITAGE MER'R'IYM 2013,836909004241,0.75,1,14.5,50.99,10
Wine,Italy Wine,Italy Red Wine,ITALY,161141,BAROLO - GAJA DAGROMIS 08/11,626990111498,0.75,1,14,87.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,171116,CABERNET SAUVIGNON - AVALON NAPA COUNTY 2013,851718000024,0.75,1,13.8,32.99,0
Wine,France Wine,France White Wine,FRANCE,184507,DOMAINE DE CHEVALIER BLANC 2010,3760115297821,0.75,1,14,159.99,0
Refreshment Beverages,Coolers,Spirit Coolers,UNITED KINGDOM,188821,CRABBIE'S - ORIGINAL GINGER BEER,5011166019725,0.5,1,4,3.49,NA
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,196188,JOHNNIE WALKER - 15 YEAR OLD GREEN LABEL,622153662180,0.75,1,43,64.99,NA
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,204115,LABATT - BUD LIGHT CAN,62067567407,0.355,24,4,33.99,NA
Spirits,Grape and Fruit Brandy,Cognac,FRANCE,208298,HENNESSY - PARADIS RARE,3245993423017,0.75,1,40,1020,NA
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,227470,KUCHH NAI,5028349850099,0.75,1,40,24.49,NA
Wine,France Wine,France Red Wine,FRANCE,264895,CHATEAU DUHART MILON 2011,,0.75,1,13,156.99,NA
Wine,USA Wine,USA Sparkling Wine,UNITED STATES OF AMERICA,265678,MUMM  NAPA - BRUT PRESTIGE,87000104310,0.75,1,12.5,23.99,1
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,273938,CANNERY - DRUPACEOUS APRICOT WHEAT ALE,626990097242,0.65,1,5,4.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,307157,TINHORN CREEK - OLDFIELD SERIES 2 BENCH WHITE 2014,624802971209,0.75,1,13.5,19.49,0
Wine,France Wine,France Red Wine,FRANCE,350306,CHAMBERTIN CLOS DE BEZE - DROUHIN 2012,12086595110,0.75,1,13.5,599,0
Wine,Canada - BC,Canada - BC Rose Wine,CANADA,357327,ROAD 13 - HONEST JOHN'S ROSE 2015,626990081340,0.75,1,12.7,15.99,0
Spirits,Rum,White Rum,JAMAICA,37143,APPLETON - WHITE,621705121144,1.14,1,40,32.49,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,37317,THORNHAVEN - GEWURZTRAMINER 2014,626990024002,0.75,1,14,16.49,1
Beer,Import Beer,Europe Beer,GERMANY,402230,ERDINGER - WEISSBIER,4002103000013,0.5,1,5.3,3.19,NA
Wine,Italy Wine,Italy Red Wine,ITALY,403840,AGLIANICO DEL VULTURE - LIKOS 2009,8033971470017,0.75,1,14,43.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,406413,UMBRIA - VITALONGA TERRA DI CONFINE 2012,8033324310038,0.75,1,14,19.97,0
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,CANADA,447961,FIREBALL,88004400729,0.2,1,33,7.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,455345,CABERNET SAUVIGNON - MICHAEL DAVID FREAKSHOW LODI 2013,652935100333,0.75,1,14.5,23.49,0
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,467951,MALBEC - ALAMOS,7794450008084,0.75,1,13.5,13.49,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,472068,SHIRAZ - MCPHERSON CHAPTER 3 STRATHBOGIE RANGES 2012,641305900017,0.75,1,14,27.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,473181,SANTA YNEZ VALLEY RED - JONATA TODOS 2011,816068010031,0.75,1,15,56.97,0
Beer,Import Beer,USA Beer,UNITED STATES OF AMERICA,473819,BALLAST POINT SCULPIN IPA,672438000213,0.65,1,7,8.99,NA
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,518431,MALBEC - MARCUS JAMES,82100316014,0.75,1,12,8.79,0
Wine,Germany Wine,Germany White Wine,GERMANY,541573,GEWURZTRAMINER - VALCKENBERG PFALZ 2015,4004068110752,0.75,1,11,19.49,1
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,548586,SHIRAZ CABERNET - WOLF BLASS RED LABEL,9312088002878,1,1,14,13.49,0
Beer,Import Beer,Europe Beer,BELGIUM,554089,HOEGAARDEN,5410228149699,0.33,6,5,15.29,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,561175,CEDARCREEK - PINOT GRIS 14/15,778913022098,0.75,1,13,17.99,0
Wine,France Wine,France Red Wine,FRANCE,585315,VACQUEYRAS - PERRIN LES CHRISTINS 2013,631470006621,0.75,1,14.5,23.49,0
Wine,France Wine,France Champagne Wine,FRANCE,587923,POL ROGER - CUVEE DE RESERVE BRUT,89744066053,9,1,12,869.99,NA
Wine,Fortified Wine,Port Wine,PORTUGAL,592303,TAYLOR FLADGATE - VINTAGE 1994,5013626112083,0.75,1,20.5,445.99,10
Wine,Italy Wine,Italy Red Wine,ITALY,602870,BAROLO - VIETTI CASTIGLIONE 2010,8030198002885,1.5,1,14.5,169.99,0
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,612176,MALBEC - FINCA FLICHMAN ROBLE,7790470080222,0.75,1,13,9.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,617555,COLUMBIA VALLEY RED - RYAN PATRICK REDHEAD RED 2014,851057000297,0.75,1,13.5,19.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,645101,PINOT NOIR - RADIO COTEAU LA NEBLINA SONOMA COAST 2012,795898000286,0.75,1,14.4,86.99,0
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,646273,LABATT - KOKANEE CAN,62067374708,0.74,1,5,3.49,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,656546,LAPHROAIG - QUARTER CASK,5010019636614,0.75,1,48,65.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,662890,SICILIA - TASCA D'ALMERITA CYGNUS 08,8001666751123,0.75,1,13,26.49,0
Spirits,Vodka,Straight Vodka,CANADA,67,SMIRNOFF - RED LABEL,776103000260,0.75,1,40,21.49,NA
Wine,Australia Wine,Australia White Wine,AUSTRALIA,684043,CHARDONNAY - SOUMAH SINGLE VINEYARD YARRA VALLEY 14/15,9343583000014,0.75,1,12.7,31.99,0
Wine,Other Style Wine,Aperitif And Flavoured Wine,AUSTRALIA,753285,SANGRIA - YELLOW TAIL,839743000868,0.75,1,11.5,11.49,6
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,780197,ISLE OF JURA - 1984,808755013364,0.75,1,44,1120,NA
Wine,Fortified Wine,Other Fortified Domestic Wine,CANADA,7831,ANDRES - MEDIUM DRY,48162002791,0.75,1,22,6.99,6
Spirits,Asian Spirits,Korea Spirits,KOREA - SOUTH,787689,CHUM CHURUM - APPLE,8802340112175,0.36,1,12,7.69,NA
Wine,Italy Wine,Italy Red Wine,ITALY,794974,ROSSO PICENO SUPERIORE - COCCI GRIFONI LE TORRI 08/10,726452004846,0.75,1,13,17.99,0
Spirits,Rum,Amber Rum,VENEZUELA,807495,DIPLOMATICO - RESERVA EXCLUSIVA,7594003620394,0.75,1,40,62.99,NA
Spirits,Whisky,Other Country Whisky,JAPAN,829473,NIKKA - COFFEY MALT WHISKY,4904230035725,0.7,1,45,94.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,831412,CALIFORNIA RED - MENAGE A TROIS MIDNIGHT RED,99988071294,0.75,1,13.5,16.99,0
Spirits,Rum,Spiced Rum,UNITED STATES OF AMERICA,837070,CAPTAIN MORGAN - BLACK SPICED,82000759409,0.75,1,47.3,27.49,NA
Wine,France Wine,France Champagne Wine,FRANCE,844191,PIERRE PETERS - GRAND CRU EXTRA BRUT BLANC DE BLANCS,600099002017,0.75,1,12,65.99,0
Wine,France Wine,France Red Wine,FRANCE,861401,GEVREY CHAMBERTIN - DOMAINE DE LA VOUGERIE 2013,3355820083885,0.75,1,13.7,99.99,0
Wine,Australia Wine,Australia White Wine,AUSTRALIA,868521,VICTORIA WHITE - CHAPOUTIER TOURNON MATHILDA 2013,9327967001835,0.75,1,14.5,20.99,0
Spirits,Asian Spirits,Korea Spirits,KOREA - SOUTH,873208,JINRO - CHAMISUL CLASSIC,795652200976,0.36,1,20.1,7.99,NA
Beer,Import Beer,USA Beer,UNITED STATES OF AMERICA,897967,LAKEFRONT - NEW GRIST GLUTEN FREE,746546000684,0.355,6,5.1,15.99,NA
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,927228,RICKARDS RED,56327672536,0.341,6,5,12.79,NA
Spirits,Other Spirits,Flavoured Spirits,FRANCE,833962,CIROC - COCONUT,88076179202,0.75,1,35,44.99,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,569749,PHILLIPS - ODYSSEY NITRO PORTER,818278001106,0.473,1,5,2.49,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,106120,BASIL HAYDEN'S - 8 YEAR OLD KENTUCKY BOURBON,80686012405,0.75,1,40,42.99,NA
Wine,Hungary Wine,Hungary Sparkling Wine,HUNGARY,106492,HUNGARIA - GRAND CUVEE BRUT,5998815750201,0.75,1,11.5,11.99,1
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,119529,CABERNET SHIRAZ - SHOT IN THE DARK,9337739000041,0.75,1,14.5,12.99,0
Beer,Import Beer,USA Beer,UNITED STATES OF AMERICA,138578,MILLER GENUINE DRAFT,34100172435,0.355,24,4.7,45.99,NA
Wine,France Wine,France Red Wine,FRANCE,141366,MORGON - MATHIEU & CAMILLE LAPIERRE 13/14,831906004140,0.75,1,12.5,36.99,0
Spirits,Vodka,Straight Vodka,CANADA,1503,ALBERTA PURE,777680005150,0.375,1,40,10.99,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,166421,LIGHTHOUSE - SHIPWRECK IPA,895778000204,0.355,6,6.5,11.79,NA
Wine,Italy Wine,Italy Red Wine,ITALY,179408,CHIANTI CLASSICO RISERVA - MONSANTO IL POGGIO 82,8033237494825,0.75,1,14,349.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,185066,CABERNET SAUVIGNON - MAJELLA COONAWARRA 09/12,9331138000541,0.75,1,14.5,28.99,0
General Merchandise,De-Alcoholized Product,Wine De-Alcoholized Product,SPAIN,187906,FREIXENET - LEGERO,8410384003016,0.75,1,0.4,7.49,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,194233,CALIFORNIA RED - REVOLUTION RED,86003005044,0.75,1,13.5,10.99,1
Spirits,Whisky,Canadian Whisky,CANADA,21949,WISERS - 18 YEAR OLD,48415000406,0.75,1,40,61.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,22012,CABERNET SAUVIGNON - GIRARD NAPA 2013,8176603001,0.75,1,14.5,44.99,0
Spirits,Other Spirits,Ready to Mix Cocktails,CANADA,223495,LONG ISLAND ICED TEA - ICE BOX,48415100045,1.14,1,38,25.99,NA
Wine,France Wine,France White Wine,FRANCE,262063,CHATEAU SMITH HAUT LAFITTE BLANC 2011,626990211051,0.75,1,13.5,139.99,NA
Spirits,Whisky,Canadian Whisky,CANADA,281,HIRAM WALKER - SPECIAL OLD,89540147659,0.75,1,40,21.49,NA
Wine,Italy Wine,Italy White Wine,ITALY,28134,VENETO CHARDONNAY - VILLA TERESA ORGANIC,8007615000519,0.75,1,12,14.49,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,28472,COLUMBIA VALLEY RED - TAMARACK FIREHOUSE RED 2014,857051000110,0.75,1,13.5,30.99,0
Wine,Spain Wine,Spain Red Wine,SPAIN,315838,PENEDES CABERNET SAUVIGNON - TORRES MAS LA PLANA 10/11,8410113003126,0.75,1,14.5,59.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,322776,PELLER ESTATES - PROPRIETORS RESERVE RED,48162000476,0.75,1,11.5,6.97,1
Spirits,Vodka,Straight Vodka,FRANCE,324657,GREY GOOSE,83089550178,1.75,1,40,99.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,334870,CABERNET SAUVIGNON - ROSEMOUNT DIAMOND LABEL,12894845117,0.75,1,13.5,15.49,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,354050,G.S.M. - YALUMBA THE STRAPPER BAROSSA 2012/13,9311789003023,0.75,1,14,23.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,359240,ZINFANDEL - RAVENSWOOD SONOMA OLD VINE 2013,715826104909,0.75,1,14.5,22.49,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,360883,CALIFORNIA RED - FOLIE A DEUX MENAGE A TROIS,99988971099,0.75,1,13.5,16.49,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,366187,SHIRAZ - YELLOW TAIL RESERVE,839743000189,0.75,1,13.5,12.17,0
Wine,France Wine,France Red Wine,FRANCE,391458,COTES DU RHONE VILLAGES - LOUIS BERNARD,604174000271,0.75,1,13.5,16.49,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,414946,PETITE PETIT - MICHAEL DAVID LODI 13/14,652935100210,0.75,1,14.5,21.99,0
Wine,South Africa Wine,South Africa Red Wine,SOUTH AFRICA,424713,CABERNET SAUVIGNON - MOUNT ROZIER MYRTLE GROVE STELLENBOSCH,5037713015217,0.75,1,14,13.49,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,425082,CABERNET SAUVIGNON - BRIDLEWOOD PASO ROBLES,85000018309,0.75,1,13.9,15.99,0
Wine,Fortified Wine,Other Fortified Domestic Wine,CANADA,4382,BRIGHTS - 74 TAWNY,63657002438,0.75,1,17.5,8.49,6
Wine,Italy Wine,Italy Red Wine,ITALY,441428,PUGLIA SANGIOVESE - PASQUA,8078801741066,1.5,1,12,15.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,456517,CENTRAL CITY - RED RACER INDIA PALE ALE CAN,891810001512,0.355,6,6.5,11.99,NA
Spirits,Whisky,Canadian Whisky,CANADA,463,CANADIAN CLUB - PREMIUM,80686816027,0.375,1,40,10.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,502765,BAROLO RISERVA - AURELIO SETTIMO ROCCHE 04,633913450176,0.75,1,14,86.99,0
Wine,South Africa Wine,South Africa White Wine,SOUTH AFRICA,505578,CHENIN BLANC - MORESON HOITY TOITY MISS MOLLY,6004428000226,0.75,1,14,14.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,511857,BRUNELLO DI MONTALCINO RISERVA - COSTANTI 2004,726452011936,0.75,1,14,142.99,0
Spirits,Vodka,Straight Vodka,CANADA,51193,POLAR ICE - 90 NORTH,48415520270,0.75,1,45,21.49,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,530717,TINHORN CREEK - CABERNET FRANC 2013,624802971063,0.75,1,12.1,21.99,0
Beer,Import Beer,Europe Beer,NETHERLANDS,531392,HEINEKEN LAGER,72890000859,0.33,12,5,23.29,NA
Wine,France Wine,France Red Wine,FRANCE,548735,CHATEAU MOUTON ROTHSCHILD 2010,878448001909,0.75,1,13.5,1599,0
Spirits,Liqueurs,Cream/Dairy Liqueurs,UNITED STATES OF AMERICA,560672,RUMCHATA CREAM,890355051198,0.75,1,13.75,29.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,572479,CHIANTI CLASSICO - VIGNAMAGGIO MONNA LISA 2013,8028114004136,0.75,1,14,22.99,0
Wine,France Wine,France Champagne Wine,FRANCE,57273,DE VENOGE - VIN DU PARADIS DRY,3291690570011,0.75,1,12,74.99,2
Spirits,Vodka,Straight Vodka,FRANCE,585547,GREY GOOSE,80480982294,1.14,1,40,67.99,NA
Wine,France Wine,France Champagne Wine,FRANCE,589788,GARDET - BRUT TRADITION,3287119000115,0.75,1,12,44.99,1
Wine,Israel Wine,Israel Red Wine,ISRAEL,630756,PINOT NOIR BARBERA MERLOT - GALIL MOUNTAIN KOSHER,7290010173310,0.75,1,14.5,13.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,63131,BALVENIE - 12 YEAR OLD SINGLE BARREL,5010327525877,0.75,1,47.8,126.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,646661,NAPA VALLEY RED - CONTINUUM 2012,93573871115,1.5,1,15,549,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,651018,WINE O'CLOCK SHIRAZ,776545500465,3,1,12.5,28.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,652453,GLEN GARIOCH - 12 YEAR OLD,5010496002193,0.75,1,48,58.99,0
Spirits,Gin,Dry Gin,UNITED KINGDOM,653436,BOMBAY SAPPHIRE - STAR OF BOMBAY,5010677360111,0.75,1,47.5,44.99,NA
Wine,South Africa Wine,South Africa Red Wine,SOUTH AFRICA,663609,CABERNET SAUVIGNON MERLOT - RUPERT & ROTHSCHILD CLASSIQUE 12,6009802282168,0.75,1,13,23.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,668723,AMARONE - TEDESCHI 2011,8019171000711,1.5,1,16,109.99,0
Wine,Spain Wine,Spain Red Wine,SPAIN,675306,TORO - VEGA SICILIA PINTIA 2010,8436028610297,0.75,1,15,72.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,686071,TIN WHISTLE - KILLER BEE DARK HONEY ALE,624117860717,0.65,1,6,5.19,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,695924,BENRIACH - 12 YEAR OLD SHERRY MATURED,5060088791158,0.7,1,46,83.99,NA
Wine,Canada - BC,Canada - BC Dessert Wine,CANADA,733766,GEHRINGER - LATE HARVEST CABERNET FRANC 2014,623871020177,0.375,1,12.7,15.49,5
Wine,Italy Wine,Italy Red Wine,ITALY,736710,BARBARESCO - PAITIN SORI PAITIN RISERVA 2010,837371000786,0.75,1,14,99.99,0
Wine,France Wine,France Red Wine,FRANCE,749283,CHATEAU LATOUR 2003,3258691252063,0.75,1,13,1600,0
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,ITALY,774620,SAMBUCA EXTRA - MOLINARI,8002095100001,0.7,1,40,22.99,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,775429,DEAD FROG - MIXER PACK,626990152675,0.341,12,5,20.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,80374,CABERNET SAUVIGNON - EDGE NAPA VALLEY 2013,94922951076,0.75,1,14.2,38.99,0
Spirits,Vodka,Straight Vodka,POLAND,804252,SOBIESKI,89016014355,1.14,1,40,34.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,843391,NAKED GRAPE - CHARDONNAY,63657014073,1.5,1,12.5,14.99,1
Wine,Italy Wine,Italy Red Wine,ITALY,862003,MONTEPULCIANO D'ABRUZZO - ZACCAGNINI TRALCETTO 2014,8028938011082,0.75,1,12.5,19.49,0
Wine,Italy Wine,Italy Red Wine,ITALY,866715,BAROLO - CERETTO PRAPO 2010,8033254933574,0.75,1,14,132.99,0
Wine,France Wine,France Champagne Wine,FRANCE,880344,MOET & CHANDON - DOM PERIGNON P3,3185370555446,0.75,1,12.5,1330,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,903351,LABATT - BUDWEISER,62067335044,0.341,18,5,29.79,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,915868,SHIRAZ CABERNET - MOLLYDOOKER ENCHANTED PATH MCLAREN 2014,9336975000020,0.75,1,16,86.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,920280,PINOT NOIR - KING ESTATE ACROBAT 2013,768675085929,0.75,1,13,26.49,0
Spirits,Asian Spirits,Other Country Asian Spirits,VIETNAM,924290,MOONLIGHT - PREMIUM SHOCHU,8935029275257,0.75,1,25,17.99,NA
Wine,France Wine,France Red Wine,FRANCE,946343,CHATEAU PICHON COMTESSE DE LALANDE 2010,3511061036145,0.75,1,14,329.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,767913,CABERNET SAUVIGNON - INGLENOOK CASK NAPA 2012,739958955000,0.75,1,14.5,110.99,0
Spirits,Whisky,Canadian Whisky,CANADA,400044,TAP 357 - MAPLE RYE WHISKY,57496004487,0.75,1,40.5,30.99,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,744227,NELSON - GINGER BEER ORGANIC CAN,626990190653,0.355,6,4.5,10.29,NA
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,129163,MALBEC - PASCUAL TOSO ESTATE,718742000058,0.75,1,14,13.29,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,129684,COPPER MOON - MERLOT,48162012936,1.5,1,12.5,15.49,0
Wine,Italy Wine,Italy Red Wine,ITALY,137026,PUGLIA PRIMITIVO - OGIO,8008863021875,0.75,1,13,11.99,0
